SHOP_ID,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
7101,timothee@skello.io,67100,Strasbourg,FR,2020-08-24 08:00:00.000000000,2020-08-24 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,true,false,false,true,false,false,crepeat,48.5734507,7.759013899999998,2020-08-24 09:09:01.262356000
12093,edgar@skello.io,33000,BORDEAUX,FR,2022-01-14 07:00:00.000000000,2022-01-14 20:00:00.000000000,false,,0,5,false,false,false,false,true,true,false,,44.8390533,-0.5699569999999999,2022-01-14 09:50:08.938433000
10292,finola@skello.io,4000,Liège,BE,2021-10-24 08:00:00.000000000,2021-10-24 00:00:00.000000000,true,2022-02-11 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.6436504,5.5735624,2021-09-23 13:24:55.796148000
3212,maelle.briot@skello.io,65007,LYON,FR,2021-10-17 08:00:00.000000000,2021-10-17 00:00:00.000000000,true,2021-11-10 00:00:00.000000000,0,10,false,false,false,false,true,false,false,,45.7361633,4.8349212,2019-04-24 14:57:37.883250000
230,timothee@skello.io,25000 ,Besançon,FR,2020-09-10 08:00:00.000000000,2020-09-10 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,false,false,false,true,false,false,crepeat,47.2154084,5.947103299999999,2017-01-26 15:39:16.465729000
7131,maelle.briot@skello.io,1580,Avenches,CH,2020-08-28 05:00:00.000000000,2020-08-28 21:00:00.000000000,true,2021-10-12 01:15:03.520691000,0,5,true,false,false,false,true,false,false,,,,2020-08-28 07:08:34.978782000
8412,agathe.lemaistre@skello.io,37000,Tours,FR,2021-02-17 06:00:00.000000000,2021-02-17 23:00:00.000000000,true,2022-02-25 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,47.3788644,0.691037,2021-01-29 09:45:52.163208000
688,marie-victoire@skello.io,75002,PARIS,FR,2016-05-16 08:00:00.000000000,2016-05-16 00:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,48.86673099999999,2.3473726,2017-10-25 08:26:12.179062000
3552,agathe.lemaistre@skello.io,75008,paris,FR,2020-08-20 08:00:00.000000000,2020-08-20 00:00:00.000000000,true,2021-07-01 14:00:21.019000000,0,5,false,true,false,false,true,true,false,,48.8716972,2.3217421,2019-06-24 19:08:12.178425000
10431,baptiste@skello.io,37170,CHAMBRAY LES TOURS,FR,2021-10-18 09:00:00.000000000,2021-10-18 00:00:00.000000000,true,2022-01-04 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,47.32064829999999,0.7088112999999999,2021-09-29 16:45:20.152037000
9374,yann.m@skello.io,59360,LE CATEAU,FR,2021-05-28 05:00:00.000000000,2021-05-28 20:00:00.000000000,true,2021-10-12 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-05-28 10:06:10.556836000
9560,emma@skello.io,75005,Paris,FR,2021-07-17 06:00:00.000000000,2021-07-17 02:00:00.000000000,true,2021-08-11 00:00:00.000000000,3,5,false,true,false,false,true,false,false,,,,2021-06-21 11:00:44.059568000
9798,ilona.dronne@skello.io,92800,PUTEAUX,FR,2021-10-12 08:00:00.000000000,2021-10-12 22:00:00.000000000,true,2022-02-12 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,48.8915181,2.2378178,2021-07-18 07:42:23.989019000
3298,florian@skello.io,93290,Tremblay en France ,FR,2021-11-21 08:00:00.000000000,2021-11-21 18:00:00.000000000,true,2021-12-01 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,48.9669864,2.5720307,2019-05-15 08:41:55.966068000
8337,marie-victoire@skello.io,31600,Muret,FR,2021-10-22 03:00:00.000000000,2021-10-22 20:00:00.000000000,true,2021-11-10 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,43.4597742,1.3265973,2021-01-25 09:18:41.380627000
8901,marie-victoire@skello.io,83110,Sanary sur mer,FR,2021-04-18 04:00:00.000000000,2021-04-18 20:00:00.000000000,true,2021-09-08 18:36:26.329000000,0,5,true,false,false,false,true,false,false,,,,2021-04-12 13:45:44.440970000
8618,baudouin@skello.io,80450,CAMON,FR,2021-03-05 07:00:00.000000000,2021-03-05 18:00:00.000000000,true,2021-06-01 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-03-05 10:42:39.848152000
10474,dennis@skello.io,56450,THEIX NOYALO,FR,2021-10-05 06:00:00.000000000,2021-10-05 00:00:00.000000000,true,2021-11-23 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,47.6479753,-2.7068094,2021-10-05 07:40:17.930585000
9316,ilona.dronne@skello.io,05600,GUILLESTRE,FR,2020-12-28 04:00:00.000000000,2020-12-28 22:00:00.000000000,false,,0,5,true,false,false,false,true,true,false,,44.6590972,6.626509,2021-05-24 07:49:13.165319000
6037,marie-victoire@skello.io,29200,BREST,FR,2020-04-23 08:00:00.000000000,2020-04-23 00:00:00.000000000,true,2021-12-10 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,48.3939965,-4.4805131,2020-03-03 17:49:39.215566000
7474,marie-victoire@skello.io,74100,ANNEMASSE,FR,2022-01-04 08:00:00.000000000,2022-01-04 03:00:00.000000000,true,2022-03-17 18:44:25.086000000,0,5,false,false,false,false,true,false,false,,46.1964073,6.2549071,2020-10-09 08:29:10.625288000
1630,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 07:00:00.000000000,2021-08-27 00:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,-12.7809488,45.227872,2018-07-04 06:05:17.051135000
9172,hello@skello.io,06000,Nice,FR,2021-05-13 00:00:00.000000000,2021-05-13 00:00:00.000000000,true,2021-10-30 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,43.6938893,7.2557662,2021-05-04 10:58:30.651749000
8335,hello@skello.io,27000,EVREUX,FR,2021-01-28 07:00:00.000000000,2021-01-28 20:00:00.000000000,true,2022-03-16 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,49.0082693,1.1654818,2021-01-22 16:53:24.194017000
6008,hello@skello.io,77000,Melun,FR,2021-03-22 05:00:00.000000000,2021-03-22 22:00:00.000000000,true,2022-01-01 00:00:00.000000000,0,5,false,false,false,true,true,true,false,,48.54045139999999,2.6646103,2020-02-27 17:03:46.397679000
9583,hello@skello.io,57800,FREYMING-MERLEBACH,FR,2021-06-28 02:00:00.000000000,2021-06-28 22:00:00.000000000,true,2022-02-12 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,49.1482719,6.8125906,2021-06-22 15:15:14.191143000
4645,marie-victoire@skello.io,33330,Saint-Emilion,FR,2020-02-11 00:00:00.000000000,2020-02-11 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,10,false,true,false,false,true,false,false,,,,2019-11-27 21:27:34.358335000
514,agathe.lemaistre@skello.io,42000,Saint-Étienne,FR,2016-05-16 06:00:00.000000000,2016-05-16 03:00:00.000000000,true,2022-05-18 16:26:07.728000000,0,5,true,true,false,false,true,false,false,pny,45.4415368,4.3851446,2017-08-23 16:27:47.775976000
7063,maelle.briot@skello.io,67000,STRASBOURG,FR,2021-01-28 09:00:00.000000000,2021-01-28 00:00:00.000000000,true,2021-06-24 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,,,2020-08-19 08:14:31.856423000
3760,timothee@skello.io,13008,Marseille,FR,2021-08-26 07:00:00.000000000,2021-08-26 22:00:00.000000000,true,2022-03-07 10:03:04.662000000,0,5,true,false,false,false,true,false,false,,43.2724539,5.390274199999999,2019-07-30 14:55:04.795496000
10352,paul.b@skello.io,59240,DUNKERQUE,FR,2021-10-28 00:00:00.000000000,2021-10-28 00:00:00.000000000,true,2021-12-15 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,51.0483446,2.3902734,2021-09-28 14:46:22.754948000
9184,agathe.lemaistre@skello.io,46000,cahors,FR,2021-05-05 05:00:00.000000000,2021-05-05 22:00:00.000000000,true,2022-01-14 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,44.4588589,1.424703,2021-05-05 08:24:02.098781000
10181,baptiste@skello.io,60000,Beauvais,FR,2021-09-16 10:00:00.000000000,2021-09-16 01:00:00.000000000,true,2021-10-12 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,,,2021-09-16 07:57:23.107276000
9860,perrine@skello.io,68701,CERNAY,FR,2021-08-12 00:00:00.000000000,2021-08-12 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-07-27 12:08:27.315687000
8098,florian@skello.io,31100,Toulouse,FR,2020-12-17 09:00:00.000000000,2020-12-17 21:00:00.000000000,true,2021-03-31 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2020-12-14 14:54:54.583776000
2009,florian@skello.io,44000,NANTES,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,true,2021-08-16 17:54:40.246000000,0,5,false,false,false,false,true,false,false,payfit,47.2136003,-1.5604374,2018-10-05 12:54:19.695696000
2061,constance@skello.io, 06560 ,VALBONNE  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,43.6190183,7.056676899999999,2018-10-08 13:03:34.819613000
4415,florian@skello.io,75015,PARIS,FR,2019-11-05 06:00:00.000000000,2019-11-05 23:00:00.000000000,true,2021-08-19 09:35:24.058000000,0,5,false,false,false,false,true,false,false,,,,2019-11-05 15:13:16.802486000
12489,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,true,2022-03-21 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.601948,3.084296,2022-01-27 22:36:10.864463000
2049,constance@skello.io, 11100  ,NARBONNE,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,10,true,true,false,false,true,false,false,spv,43.1676997,2.9869173,2018-10-08 12:46:46.548723000
3526,mathilde@skello.io,33680,Lacanau Ocean,FR,2019-06-17 07:00:00.000000000,2019-06-17 05:00:00.000000000,true,2021-06-27 02:00:00.000000000,0,5,false,true,false,false,true,true,false,,45.00262679999999,-1.200191,2019-06-20 12:12:27.908114000
8507,marie-victoire@skello.io,72650,la chapelle saint aubin,FR,2020-09-15 07:00:00.000000000,2020-09-15 21:00:00.000000000,true,2021-11-26 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,48.036601,0.1746658,2021-02-16 11:16:44.454364000
13340,julian.s@skello.io,31200,TOULOUSE,FR,2022-02-28 08:00:00.000000000,2022-02-28 19:00:00.000000000,true,2022-04-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,43.6459732,1.4507942,2022-02-22 16:52:49.331335000
1049,carlotta@skello.io,91940,Les Ulis,FR,2016-05-16 09:00:00.000000000,2016-05-16 01:00:00.000000000,true,2021-08-11 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,48.6804409,2.2023413,2018-01-30 15:44:34.173030000
2001,florian@skello.io,75011,PARIS,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,true,2021-08-16 17:55:47.138000000,0,5,false,false,false,false,true,false,false,payfit,48.8526006,2.3740977,2018-10-05 12:39:39.345176000
1250,maelle.briot@skello.io,78240,CHAMBOURCY,FR,2020-09-30 08:00:00.000000000,2020-09-30 01:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,,48.9115033,2.0352482,2018-03-22 12:08:29.097697000
8763,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,false,,0,5,false,true,false,false,true,false,false,,-12.7572207,45.230215,2021-03-22 13:12:17.865760000
3380,timothee@skello.io,69130,ECULLY,FR,2020-09-10 08:00:00.000000000,2020-09-10 23:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,true,true,false,false,true,false,false,crepeat,45.78886300000001,4.775018,2019-05-27 16:12:00.133844000
5616,mathilde@skello.io,75116,PARIS,FR,2020-01-27 07:00:00.000000000,2020-01-27 00:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,48.8714741,2.2835383,2020-01-28 15:40:43.583799000
2032,constance@skello.io, 38340 ,VOREPPE ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,true,false,false,true,false,false,spv,45.28376799999999,5.622312,2018-10-08 12:07:18.718371000
2043,constance@skello.io, 95560 ,MAFFLIERS ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-01 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,49.07455299999999,2.3044199,2018-10-08 12:24:41.865414000
7414,hello@skello.io,27500,Pont audemer,FR,2020-10-05 09:00:00.000000000,2020-10-05 23:00:00.000000000,true,2022-01-27 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,49.35528970000001,0.5150861,2020-10-02 15:24:12.107387000
10834,baptiste@skello.io,44210,Pornic,FR,2021-11-10 05:00:00.000000000,2021-11-10 20:00:00.000000000,true,2022-03-29 23:15:07.556000000,0,5,false,false,false,false,true,false,false,,47.1273278,-2.1255729,2021-11-05 12:20:03.928412000
9648,agathe.lemaistre@skello.io,42300,MABLY,FR,2021-07-20 09:00:00.000000000,2021-07-20 01:00:00.000000000,true,2022-01-10 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,46.0642401,4.0576155,2021-06-29 07:43:23.838008000
4683,ilona.dronne@skello.io,67200,STRASBOURG,FR,2020-06-11 00:00:00.000000000,2020-06-11 00:00:00.000000000,true,2021-08-02 15:34:31.546000000,0,5,false,false,false,false,true,false,false,,,,2019-11-29 16:05:35.146151000
6197,florian@skello.io,59500,DOUAI,FR,2020-09-21 08:00:00.000000000,2020-09-21 21:00:00.000000000,true,2021-06-24 00:00:00.000000000,0,20,true,false,false,false,true,false,false,,,,2020-03-31 12:15:54.935240000
2800,ilona.dronne@skello.io,75011,PARIS,FR,2021-05-25 04:00:00.000000000,2021-05-25 22:00:00.000000000,false,,0,5,true,true,false,false,true,true,false,,48.8604855,2.3789848,2019-02-18 09:27:58.624521000
9794,julian.s@skello.io,38000,GRENOBLE,FR,2021-08-25 00:00:00.000000000,2021-08-25 00:00:00.000000000,true,2021-10-11 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-07-16 12:53:12.933133000
3545,hello@skello.io,30100,alès,FR,2019-06-17 06:00:00.000000000,2019-06-17 20:00:00.000000000,true,2022-01-23 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,44.139724,4.0920212,2019-06-21 15:41:25.650191000
10596,maelle.briot@skello.io,75004,Paris,FR,2021-11-07 07:00:00.000000000,2021-11-07 21:00:00.000000000,false,,0,5,false,false,false,false,true,true,false,,48.8579466,2.3535111,2021-10-18 10:41:11.733828000
861,maelle.briot@skello.io,75011,Paris ,FR,2021-08-05 00:00:00.000000000,2021-08-05 00:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,48.8654569,2.3820249,2017-12-08 10:31:14.925073000
9292,thomas@skello.io,1370,Mélin,BE,2021-05-25 00:00:00.000000000,2021-05-25 00:00:00.000000000,false,,0,5,true,false,false,false,true,true,false,,50.7403937,4.8286106,2021-05-19 12:34:02.090417000
10613,hello@skello.io,83600,FREJUS,FR,2021-10-19 00:00:00.000000000,2021-10-19 00:00:00.000000000,true,2022-01-21 11:41:41.000000000,0,5,false,true,false,false,true,false,false,,43.48490839999999,6.7166486,2021-10-19 12:26:02.716791000
259,ilona.dronne@skello.io,92120,Montrouge,FR,2020-10-01 00:00:00.000000000,2020-10-01 00:00:00.000000000,false,,0,5,true,false,false,false,true,false,false,,48.8175438,2.3248173,2017-02-20 16:14:16.385954000
2903,agathe.lemaistre@skello.io,75008 ,Paris,FR,2021-02-10 07:00:00.000000000,2021-02-10 00:00:00.000000000,true,2021-09-30 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,48.8729239,2.3093215,2019-03-05 18:09:42.530167000
980,ilona.dronne@skello.io,75009,PARIS,FR,2021-09-15 08:00:00.000000000,2021-09-15 00:00:00.000000000,true,2022-03-15 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,48.8751374,2.3401125,2018-01-08 15:00:21.667287000
2114,constance@skello.io,44000,Nantes,FR,2020-09-02 07:00:00.000000000,2020-09-02 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,47.2139817,-1.5583453,2018-10-18 12:34:42.874858000
1736,constance@skello.io, 94000 ,CRETEIL ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-09-28 00:00:00.000000000,0,15,true,true,false,false,true,false,false,spv,48.7815556,2.4466809,2018-07-30 08:05:27.469566000
5685,agathe.r@skello.io,35135,CHANTEPIE,FR,2020-01-27 06:00:00.000000000,2020-01-27 23:00:00.000000000,true,2022-03-15 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,48.08498170000001,-1.6228187,2020-01-31 17:43:53.153288000
8680,darivath@skello.io,78320,La Verriere,FR,2021-03-12 08:00:00.000000000,2021-03-12 20:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,,,2021-03-12 14:12:36.347668000
7234,hello@skello.io,83210,La Farlède,FR,2020-09-25 00:00:00.000000000,2020-09-25 00:00:00.000000000,true,2022-03-15 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,43.1640872,6.046105799999999,2020-09-11 13:50:06.520993000
302,constance@skello.io,59800,Lille,FR,2020-10-17 06:00:00.000000000,2020-10-17 01:00:00.000000000,true,2021-06-24 01:15:01.970484000,0,5,true,true,false,false,true,true,false,silae,50.6355819,3.059994,2017-03-22 13:12:36.440845000
10476,dennis@skello.io,56890,SAINT AVE,FR,2021-10-05 06:00:00.000000000,2021-10-05 00:00:00.000000000,true,2021-11-23 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,47.681191,-2.7362183,2021-10-05 07:42:35.890102000
9664,leopold@skello.io,42380,LA TOURETTE,FR,2021-07-26 00:00:00.000000000,2021-07-26 21:00:00.000000000,true,2021-09-14 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-06-30 09:53:43.282928000
1739,constance@skello.io,91830 ,LE COUDRAY MONTCEAUX  ,FR,2021-03-12 00:00:00.000000000,2021-03-12 00:00:00.000000000,true,2021-09-28 00:00:00.000000000,0,15,true,true,false,false,true,false,false,spv,48.5248621,2.4893675,2018-07-30 08:25:49.235800000
9443,hello@skello.io,44400,REZÉ ,FR,2021-06-09 08:00:00.000000000,2021-06-09 00:00:00.000000000,true,2021-12-17 00:00:00.000000000,16,5,false,false,false,false,true,true,false,,47.1904664,-1.5475364,2021-06-03 19:11:04.745572000
3159,thomas@skello.io,31200,TOULOUSE,FR,2019-04-08 11:00:00.000000000,2019-04-08 00:00:00.000000000,true,2021-03-22 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,43.61139379999999,1.4372819,2019-04-10 15:37:51.649752000
5724,marie-victoire@skello.io,75008,Paris,FR,2020-02-10 00:00:00.000000000,2020-02-10 00:00:00.000000000,true,2021-02-09 14:02:08.806000000,0,5,false,true,false,false,true,true,false,,,,2020-02-06 13:34:02.028691000
524,maelle.briot@skello.io,44 500,La Baule,FR,2021-04-22 00:00:00.000000000,2021-04-22 00:00:00.000000000,true,2022-01-31 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,47.2827801,-2.3976374,2017-08-30 14:17:49.600694000
2088,florian@skello.io,33000,BORDEAUX,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,true,2021-08-16 17:58:10.785000000,0,5,false,true,false,false,true,false,false,payfit,44.8412837,-0.5748939,2018-10-11 10:27:00.104152000
6359,paul.b@skello.io,41000,BLOIS,FR,2020-05-05 00:00:00.000000000,2020-05-05 00:00:00.000000000,true,2021-06-04 16:48:52.580000000,0,5,false,false,false,false,true,true,false,,,,2020-05-05 07:22:12.929579000
2904,maelle.briot@skello.io,33290,BLANQUEFORT,FR,2020-06-03 07:00:00.000000000,2020-06-03 02:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,false,true,false,false,true,false,false,,44.9091787,-0.6321456,2019-03-06 07:15:50.517765000
10477,dennis@skello.io,56000,VANNES,FR,2021-10-05 06:00:00.000000000,2021-10-05 00:00:00.000000000,true,2021-11-23 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,47.6587849,-2.7589245,2021-10-05 07:43:17.065831000
2470,meng-lan@skello.io,67000,STRASBOURG,FR,2018-12-10 05:00:00.000000000,2018-12-10 02:00:00.000000000,true,2021-12-26 00:00:00.000000000,0,5,false,true,false,false,true,true,false,petits_porteurs,48.5846203,7.754286800000001,2018-12-13 16:44:28.145310000
9277,adele@skello.io,94100,Saint Maur des fosses,FR,2021-05-18 07:00:00.000000000,2021-05-18 20:00:00.000000000,true,2021-11-15 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-05-17 14:16:36.114800000
6905,florian@skello.io,67000,Strasbourg,FR,2020-08-12 07:00:00.000000000,2020-08-12 18:00:00.000000000,true,2021-07-30 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,,,2020-07-28 09:54:21.219608000
2020,constance@skello.io, 25000 ,BESANCON ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,47.2354409,6.0149482,2018-10-08 10:59:19.566526000
8754,nina@skello.io,65000,tarbes,FR,2021-04-23 05:00:00.000000000,2021-04-23 00:00:00.000000000,true,2021-09-21 00:00:00.000000000,0,5,true,false,false,false,true,false,false,,,,2021-03-19 14:35:34.868703000
8838,hello@skello.io,73170,YENNE,FR,2021-04-28 00:00:00.000000000,2021-04-28 00:00:00.000000000,true,2021-10-15 00:00:00.000000000,0,5,true,false,false,false,true,true,false,,,,2021-03-30 12:24:43.217854000
4399,agathe.r@skello.io,64700,hendaye,FR,2019-10-28 00:00:00.000000000,2019-10-28 00:00:00.000000000,true,2021-07-18 00:00:00.000000000,0,5,false,true,false,false,true,true,false,,,,2019-10-31 16:17:46.973595000
190,timothee@skello.io,"","",FR,2021-09-23 07:00:00.000000000,2021-09-23 22:00:00.000000000,true,2022-02-03 00:00:00.000000000,0,5,false,true,false,false,true,false,false,crepeat,,,2016-11-25 07:46:10.079128000
713,agathe.lemaistre@skello.io,75002,Paris,FR,2021-09-15 07:00:00.000000000,2021-09-15 23:00:00.000000000,true,2021-12-14 00:00:00.000000000,0,5,true,true,false,false,true,true,false,,48.8690311,2.3360895,2017-10-31 15:49:59.829232000
8664,paul.b@skello.io,97400,SAINT DENIS,RE,2021-03-11 06:00:00.000000000,2021-03-11 18:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-03-11 11:21:50.689949000
4393,hello@skello.io,79000,NIORT,FR,2021-07-16 08:00:00.000000000,2021-07-16 02:00:00.000000000,true,2021-11-27 00:00:00.000000000,0,20,true,true,false,false,true,true,false,,46.3238218,-0.4594899,2019-10-31 10:09:33.207257000
2033,constance@skello.io, 38100   ,GRENOBLE,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,20,true,true,false,false,true,false,false,spv,45.1786561,5.7202181,2018-10-08 12:08:45.684706000
5177,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,true,2022-03-09 16:49:51.680000000,0,12,true,false,false,false,true,true,false,hanagroup,,,2020-01-08 19:13:30.796906000
8636,hello@skello.io,08006,BARCELONA,ES,2021-03-17 06:00:00.000000000,2021-03-17 01:00:00.000000000,true,2022-03-11 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,41.3974017,2.1508182,2021-03-08 15:09:53.448713000
11591,dennis@skello.io,38100,GRENOBLE,FR,2022-01-22 08:00:00.000000000,2022-01-22 19:00:00.000000000,true,2022-03-02 00:00:00.000000000,0,5,false,false,false,false,true,false,false,,45.1800498,5.723324799999999,2021-12-24 14:28:48.846606000
2106,constance@skello.io,77127,LIEUSAINT,FR,2020-10-27 00:00:00.000000000,2020-10-27 00:00:00.000000000,true,2021-06-25 20:50:54.884000000,0,5,true,true,false,false,true,true,false,,48.6143645,2.5473714,2018-10-16 20:05:22.541747000
8719,paul.b@skello.io,31790,SAINT JORY,FR,2021-03-19 00:00:00.000000000,2021-03-19 00:00:00.000000000,true,2021-06-11 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,,,2021-03-17 06:44:11.009932000
12493,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,true,2022-03-24 00:00:00.000000000,0,5,false,false,false,false,true,true,false,,50.601948,3.084296,2022-01-27 22:45:02.593997000
4346,agathe.lemaistre@skello.io,33700,MERIGNAC,FR,2020-07-17 08:00:00.000000000,2020-07-17 02:00:00.000000000,true,2021-11-25 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,44.8489833,-0.7080415,2019-10-28 13:04:34.291248000
1404,meng-lan@skello.io,75004,Paris,FR,2022-04-29 06:00:00.000000000,2022-04-29 03:00:00.000000000,false,,0,5,true,true,false,false,true,false,false,pny,48.8591567,2.3536269,2018-05-11 10:26:04.768935000
2007,florian@skello.io,31000,TOULOUSE,FR,2020-03-16 07:00:00.000000000,2020-03-16 21:00:00.000000000,true,2021-08-16 17:59:19.726000000,0,5,false,false,false,false,true,false,false,payfit,43.6010751,1.4477821,2018-10-05 12:50:36.111226000
6300,maelle.briot@skello.io,07500,GUILHERAND GRANGES,FR,2021-07-13 07:00:00.000000000,2021-07-13 22:00:00.000000000,true,2022-01-11 00:00:00.000000000,10,20,true,false,false,false,true,true,false,,44.9376778,4.8658138,2020-04-21 14:24:48.444770000
9124,paul.b@skello.io,92200,NEUILLY SUR SEINE,FR,2021-05-18 00:00:00.000000000,2021-05-18 00:00:00.000000000,true,2021-11-29 00:00:00.000000000,0,10,false,false,false,false,true,false,false,,48.8804216,2.2774704,2021-04-29 12:21:20.941235000
3417,mathilde@skello.io,75011,PARIS,FR,2020-09-17 00:00:00.000000000,2020-09-17 00:00:00.000000000,true,2021-06-11 00:00:00.000000000,0,5,true,true,false,false,true,false,false,,48.85262549999999,2.388279,2019-05-31 15:29:25.555585000
5233,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,false,,0,12,true,false,false,false,true,true,false,hanagroup,,,2020-01-08 19:14:29.991564000
2064,constance@skello.io, 31700 ,BLAGNAC  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,10,false,true,false,false,true,false,false,spv,43.626915,1.3823867,2018-10-08 13:08:19.927986000
2070,constance@skello.io, 95972 ,ROISSY CHARLES DE GAULLE,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,true,2021-07-12 00:00:00.000000000,0,5,true,true,false,false,true,false,false,spv,48.9884415,2.5130891,2018-10-08 13:16:08.636794000
9959,emma@skello.io,67720,Hœrdt,FR,2021-09-07 08:00:00.000000000,2021-09-07 00:00:00.000000000,false,,0,5,false,true,false,false,true,true,false,,48.6982857,7.7842417,2021-08-09 21:05:31.195880000
