,LOST_DATE,CLOSE_DATE,SHOP_ID,CANAL,MACRO_INDUSTRY,ENGAGEMENT_TYPE,OPPORTUNITY_TYPE,TEAM,LOSS_TYPE,LOST_MRR,COACH,ZIPCODE,CITY,COUNTRY,OPENING_TIME,CLOSING_TIME,IS_CANCELLED,CANCELLED_AT,AUTOMATIC_PLANNING_USES,POPULAR_SHIFTS_COUNT,OPTIMISATION_ACTIVATED_BY_HAND,MEAL_COMPENSATION_ACTIVATED,SEND_REPORT_BY_EMAIL,DAY_BADGING_ACTIVATED,CONFIGURED,BADGING,AUTOMATIC_PLANNING_ACTIVE,INTEGRATIONS,LATITUDE,LONGITUDE,CREATED_AT
837,2022-03-21,2022-01-31,12492,Inbound,Health,Mensuel,Newbiz,Inbound,Churn,188.0,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,True,2022-03-21 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,50.601948,3.084296,2022-01-27 22:44:17.161321000
838,2021-09-29,2020-09-22,7337,Inbound,Hospitality,Annuel,Newbiz,Inbound,Churn,109.0,marie-victoire@skello.io,75009,Paris,FR,2020-09-22 00:00:00.000000000,2020-09-22 00:00:00.000000000,True,2021-09-29 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2020-09-22 14:48:42.815163000
839,2021-06-23,2021-02-18,8490,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,109.0,ilona.dronne@skello.io,75009,Paris,FR,2021-02-15 00:00:00.000000000,2021-02-15 00:00:00.000000000,True,2021-06-23 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-02-15 09:20:39.405737000
840,2022-01-01,2021-08-31,5281,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,True,2022-03-09 15:55:56.963000000,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:15:17.149317000
841,2021-12-28,2021-01-27,6490,Outbound,Retail,Annuel,Contract Change,CSM,Churn,98.1,maelle.briot@skello.io,73000,CHAMBERY,FR,2020-06-18 08:00:00.000000000,2020-06-18 21:00:00.000000000,True,2021-12-28 00:00:00.000000000,0,5,True,False,False,False,True,False,False,,45.591141,5.9013788,2020-05-27 12:48:08.091411000
842,2022-03-11,2021-05-20,4674,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,ilona.dronne@skello.io,75011,Paris,FR,2021-11-08 07:00:00.000000000,2021-11-08 00:00:00.000000000,True,2022-03-24 12:22:16.416000000,0,5,False,True,False,False,True,False,False,,48.8673504,2.3756526,2019-11-28 23:48:23.323666000
843,2021-06-21,2018-10-26,212,Outbound,Hospitality,Mensuel,Contract Change,Management,Churn,80.0,timothee@skello.io,92400,Courbevoie,FR,2016-05-16 00:00:00.000000000,2016-05-16 00:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,5,True,True,False,False,True,True,False,jour,48.894833,2.237244,2017-01-11 16:42:40.246303000
844,2021-10-21,2020-10-22,4764,Outbound,Hospitality,Annuel,Contract Change,CSM,Churn,135.09,meng-lan@skello.io,93700,DRANCY,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,True,2021-11-15 00:00:00.000000000,0,5,False,True,False,False,True,False,False,bhi,48.9137427,2.434961,2019-12-05 14:24:15.598448000
845,2022-01-30,2021-01-25,8332,Outbound,Industry & Services,Annuel,Newbiz,Outbound,Churn,142.2,darivath@skello.io,92390,Villeneuve La Garenne,FR,2021-05-05 08:00:00.000000000,2021-05-05 20:00:00.000000000,True,2022-04-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,48.9261723,2.3226108,2021-01-22 11:34:06.671653000
846,2021-12-08,2021-10-31,10616,Outbound,Retail,Mensuel,Newbiz,,Churn,188.0,alexis@skello.io,93290 ,TREMBLAY EN FRANCE,FR,2021-10-19 07:00:00.000000000,2021-10-19 21:00:00.000000000,True,2021-12-08 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,48.9912687,2.5219629,2021-10-19 15:04:05.403038000
847,2021-12-10,2021-12-01,675,Outbound,Hospitality,Annuel,Renewal,CSM,Churn,80.1,marie-victoire@skello.io,,,FR,2020-12-17 08:00:00.000000000,2020-12-17 00:00:00.000000000,True,2021-12-10 00:00:00.000000000,0,5,True,True,False,False,True,False,False,persille,,,2017-10-16 09:07:52.390297000
848,2021-10-06,2021-03-20,6141,Inbound,Hospitality,Annuel,Renewal,,Churn,59.0,maelle.briot@skello.io,83420,LA CROIX-VALMER,FR,2020-03-21 00:00:00.000000000,2020-03-21 00:00:00.000000000,False,,0,5,False,False,False,False,True,False,False,,,,2020-03-21 18:32:42.462091000
849,2022-01-17,2021-04-30,9046,Outbound,Retail,Mensuel,Newbiz,Outbound,Churn,109.0,maelle.briot@skello.io,39300,CHAMPAGNOLE,FR,2021-12-02 09:00:00.000000000,2021-12-02 19:00:00.000000000,True,2022-01-17 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,46.748064,5.920971,2021-04-23 12:43:16.987238000
850,2022-03-26,2021-05-31,7474,Outbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,109.0,marie-victoire@skello.io,74100,ANNEMASSE,FR,2022-01-04 08:00:00.000000000,2022-01-04 03:00:00.000000000,True,2022-03-17 18:44:25.086000000,0,5,False,False,False,False,True,False,False,,46.1964073,6.2549071,2020-10-09 08:29:10.625288000
851,2021-08-13,2021-06-30,2009,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,75.65,florian@skello.io,44000,NANTES,FR,2020-03-16 00:00:00.000000000,2020-03-16 00:00:00.000000000,True,2021-08-16 17:54:40.246000000,0,5,False,False,False,False,True,False,False,payfit,47.2136003,-1.5604374,2018-10-05 12:54:19.695696000
852,2021-06-02,2021-01-05,1150,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,89.0,carlotta@skello.io,75116,PARIS,FR,2019-12-30 06:00:00.000000000,2019-12-30 02:00:00.000000000,True,2021-01-15 00:00:00.000000000,0,5,False,False,False,False,True,True,False,petits_porteurs,48.8622057,2.2876293,2018-02-27 09:29:44.818767000
853,2021-11-23,2021-10-31,10478,Inbound,Retail,Mensuel,Newbiz,Outbound,Churn,179.8,dennis@skello.io,56250,TREFFLEAN,FR,2021-10-05 06:00:00.000000000,2021-10-05 00:00:00.000000000,True,2021-11-23 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,47.6810865,-2.6140917,2021-10-05 07:43:55.750049000
854,2021-06-14,2020-06-02,6488,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,119.0,hello@skello.io,95870,BEZONS,FR,2020-06-02 00:00:00.000000000,2020-06-02 00:00:00.000000000,True,2021-06-14 00:00:00.000000000,0,5,True,True,False,False,True,True,False,payfit,,,2020-05-27 11:22:00.899074000
855,2021-08-18,2020-07-29,6930,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,119.0,hello@skello.io,32700,lectoure,FR,2020-07-29 06:00:00.000000000,2020-07-29 00:00:00.000000000,True,2021-08-18 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,,,2020-07-29 13:18:38.479357000
856,2021-12-30,2021-05-31,9386,Outbound,Hospitality,Mensuel,Newbiz,,Churn,188.0,hello@skello.io,06000,Nice,FR,2021-11-08 06:00:00.000000000,2021-11-08 03:00:00.000000000,True,2021-12-30 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.7095697,7.262227500000001,2021-05-30 18:13:22.366823000
857,2021-07-01,2021-01-31,2058,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,100.0,constance@skello.io, 95700 ,ROISSY EN FRANCE  ,FR,2021-02-21 04:00:00.000000000,2021-02-21 01:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,True,True,False,False,True,False,False,spv,49.0001399,2.5192433,2018-10-08 12:59:51.234249000
858,2022-01-30,2021-11-06,683,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,89.0,marie-victoire@skello.io,75010,Paris,FR,2016-05-16 08:00:00.000000000,2016-05-16 05:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,48.8695253,2.3556932,2017-10-22 19:08:32.234789000
859,2021-06-01,2021-03-31,3158,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,139.0,thomas@skello.io,31000,TOULOUSE,FR,2019-04-08 10:00:00.000000000,2019-04-08 00:00:00.000000000,True,2021-06-04 16:50:59.522000000,0,5,True,False,False,False,True,True,False,,43.6003761,1.4528145,2019-04-10 15:31:18.928075000
860,2021-12-27,2021-09-30,3732,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,hello@skello.io,59130,lambersart,FR,2019-07-22 07:00:00.000000000,2019-07-22 01:00:00.000000000,True,2021-12-27 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,50.6391714,3.0352272,2019-07-25 09:54:19.004269000
861,2021-07-26,2021-05-31,6610,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,118.15,nina@skello.io,33200,Bordeaux,FR,2020-07-04 06:00:00.000000000,2020-07-04 21:00:00.000000000,True,2021-10-04 13:43:54.534000000,0,5,True,False,False,False,True,True,False,,,,2020-06-16 16:20:27.587631000
862,2022-03-30,2021-03-23,8765,Outbound,Retail,Annuel,Roll-out,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 06:00:00.000000000,2021-08-27 23:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.755795,45.2286076,2021-03-22 13:18:24.471604000
863,2021-08-26,2019-12-23,5015,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,74.0,marie-victoire@skello.io,92800,Puteaux,FR,2019-12-19 00:00:00.000000000,2019-12-19 00:00:00.000000000,False,,0,5,False,False,False,False,True,True,False,,48.889541,2.2387498,2019-12-19 17:06:47.140714000
864,2022-01-03,2021-09-02,229,Outbound,Hospitality,Mensuel,Contract Change,,Churn,85.32,timothee@skello.io,76600,Le Havre,FR,2021-01-28 08:00:00.000000000,2021-01-28 22:00:00.000000000,True,2022-02-03 00:00:00.000000000,0,5,True,True,False,False,True,False,False,crepeat,49.4904442,0.1298524,2017-01-26 15:31:26.396374000
865,2021-08-10,2021-03-28,3098,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,hello@skello.io,75005,Paris,FR,2019-03-25 00:00:00.000000000,2019-03-25 00:00:00.000000000,True,2021-08-11 01:15:02.700562000,0,5,False,True,False,False,True,False,False,,48.8497125,2.3506146,2019-03-27 18:51:36.403934000
866,2022-02-15,2022-01-17,12130,Self Serve,Hospitality,Mensuel,Newbiz,Inbound,Churn,158.0,baptiste@skello.io,,,FR,2022-01-15 07:00:00.000000000,2022-01-15 20:00:00.000000000,True,2022-02-15 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,37.6752215,-97.409806,2022-01-15 18:02:35.481130000
867,2021-07-01,2021-01-31,2056,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io, 51100 ,REIMS  ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,True,True,False,False,True,False,False,spv,49.2592966,4.025657799999999,2018-10-08 12:57:29.202300000
868,2021-09-11,2020-03-31,6191,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,89.0,maelle.briot@skello.io,33600,PESSAC,FR,2020-03-30 00:00:00.000000000,2020-03-30 00:00:00.000000000,True,2021-09-11 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,,,2020-03-30 13:34:39.331578000
869,2022-01-01,2021-08-31,5410,Outbound,Hospitality,Mensuel,Contract Change,,Churn,29.0,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,False,,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:17:17.596727000
870,2022-01-04,2021-10-11,6580,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,marie-victoire@skello.io,69006,LYON 06,FR,2022-01-14 00:00:00.000000000,2022-01-14 00:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,,,2020-06-10 13:00:30.246673000
871,2021-06-02,2021-06-02,9059,Inbound,Industry & Services,Mensuel,Newbiz,Inbound,Churn,109.0,leila@skello.io,31500,Toulouse,FR,2021-04-26 06:00:00.000000000,2021-04-26 23:00:00.000000000,True,2021-06-02 00:00:00.000000000,0,5,True,False,False,False,True,False,False,,,,2021-04-26 06:55:41.656509000
872,2022-01-01,2021-08-31,5214,Outbound,Hospitality,Mensuel,Contract Change,,Churn,40.87,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,False,,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:14:10.470161000
873,2021-08-01,2021-01-31,1738,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,78.0,constance@skello.io,72000, LE MANS ,FR,2020-08-27 00:00:00.000000000,2020-08-27 00:00:00.000000000,True,2021-09-28 00:00:00.000000000,0,5,False,True,False,False,True,False,False,spv,48.0099204,0.1946014,2018-07-30 08:23:37.322684000
874,2022-03-30,2021-03-31,8797,Outbound,Industry & Services,Annuel,Newbiz,Outbound,Churn,142.2,darivath@skello.io,92390,VILLENEUVE LA GARENNE ,FR,2021-05-03 08:00:00.000000000,2021-05-03 20:00:00.000000000,True,2022-04-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,48.9261723,2.3226108,2021-03-24 16:51:09.783341000
875,2021-06-23,2021-05-16,6061,Outbound,Hospitality,Mensuel,Contract Change,CSM,Churn,125.1,maelle.briot@skello.io,75004 ,PARIS,FR,2021-12-01 00:00:00.000000000,2021-12-01 00:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,10,False,True,False,False,True,True,False,,,,2020-03-09 12:52:07.605395000
876,2021-09-26,2016-11-25,93,Outbound,Hospitality,Mensuel,Roll-out,Management,Churn,50.0,timothee@skello.io,75002,Paris,FR,2016-05-16 06:00:00.000000000,2016-05-23 00:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,jour,48.8692369,2.3331111,2016-08-25 10:32:42.675627000
877,2022-01-06,2021-02-10,4034,Inbound,Retail,Mensuel,Contract Change,,Churn,109.0,meng-lan@skello.io,69350,La Mulatière,FR,2021-06-23 08:00:00.000000000,2021-06-23 00:00:00.000000000,True,2022-01-06 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,45.728058,4.815542199999999,2019-09-20 14:01:31.833951000
878,2021-10-09,2020-10-09,7482,Inbound,Hospitality,Annuel,Newbiz,Inbound,Churn,74.0,hello@skello.io,85470,BRETIGNOLLES SUR MER,FR,2021-04-08 00:00:00.000000000,2021-04-08 00:00:00.000000000,True,2021-11-27 00:00:00.000000000,0,5,True,True,False,False,True,True,False,silae,46.62629990000001,-1.8740674,2020-10-09 14:36:36.311516000
879,2021-12-01,2021-03-23,8638,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,139.0,shannen@skello.io,33120,ARCACHON,FR,2021-03-09 07:00:00.000000000,2021-03-09 03:00:00.000000000,True,2021-12-01 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,44.660801,-1.1686353,2021-03-08 16:28:03.172071000
880,2021-12-01,2021-09-30,10438,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,139.0,philippe-emmanuel@skello.io,13200,Arles,FR,2021-10-18 00:00:00.000000000,2021-10-18 00:00:00.000000000,True,2021-03-03 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,43.676105,4.6304875,2021-09-30 09:29:14.613253000
881,2022-01-01,2021-08-31,5411,Outbound,Hospitality,Mensuel,Contract Change,,Churn,29.0,timothee@skello.io,,,FR,2018-10-12 05:00:00.000000000,2018-10-12 21:00:00.000000000,False,,0,12,True,False,False,False,True,True,False,hanagroup,,,2020-01-08 19:17:18.574201000
882,2022-02-01,2021-10-31,10479,Inbound,Hospitality,Mensuel,Newbiz,Inbound,Churn,188.0,hello@skello.io,75004,paris ,FR,2022-01-03 09:00:00.000000000,2022-01-03 01:00:00.000000000,True,2022-02-01 00:00:00.000000000,11,5,False,True,False,False,True,True,False,,48.8684361,2.3495547,2021-10-05 08:12:31.299458000
883,2022-03-02,2022-01-31,12509,Inbound,Other,Mensuel,Newbiz,Inbound,Churn,188.0,chloe.l@skello.io,92000,Nanterre,FR,2022-02-17 08:00:00.000000000,2022-02-17 20:00:00.000000000,True,2022-03-02 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,48.90168269999999,2.208003,2022-01-28 10:58:22.887630000
884,2021-06-02,2021-02-17,7375,Outbound,Hospitality,Mensuel,Contract Change,,Churn,119.0,agathe.r@skello.io,67000,Strasbourg,FR,2020-09-29 00:00:00.000000000,2020-09-29 00:00:00.000000000,True,2020-12-12 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,,,2020-09-28 16:03:23.688390000
885,2021-11-02,2021-08-03,9926,Inbound,Retail,Mensuel,Newbiz,Inbound,Churn,109.0,maelle.briot@skello.io,69001,LYON,FR,2021-09-15 06:00:00.000000000,2021-09-15 21:00:00.000000000,True,2021-11-02 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-08-02 10:09:04.092256000
886,2021-11-10,2021-04-28,9074,Outbound,Hospitality,Mensuel,Roll-out,,Churn,125.1,agathe.lemaistre@skello.io,31400,TOULOUSE,FR,2021-04-28 08:00:00.000000000,2021-04-28 03:00:00.000000000,True,2021-11-10 00:00:00.000000000,1,5,False,True,False,False,True,True,False,,43.5773397,1.4778026,2021-04-27 09:11:18.830968000
887,2021-06-14,2021-03-31,8664,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,139.0,paul.b@skello.io,97400,SAINT DENIS,RE,2021-03-11 06:00:00.000000000,2021-03-11 18:00:00.000000000,True,2021-07-12 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,,,2021-03-11 11:21:50.689949000
888,2022-03-15,2021-02-01,6611,Inbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,139.0,hello@skello.io,35470,Bain-de-Bretagne,FR,2020-06-19 05:00:00.000000000,2020-06-19 20:00:00.000000000,True,2022-03-31 00:00:00.000000000,0,5,False,True,False,False,True,True,False,,47.84983,-1.634032,2020-06-16 16:26:50.836501000
889,2022-03-30,2021-03-31,2386,Outbound,Retail,Annuel,Contract Change,,Churn,83.385,timothee@skello.io,97600,MAMOUDZOU,YT,2021-08-27 07:00:00.000000000,2021-08-27 20:00:00.000000000,False,,0,5,False,True,False,False,True,False,False,,-12.7572207,45.230215,2018-11-30 09:59:15.459229000
890,2022-01-30,2021-02-01,3535,Outbound,Retail,Annuel,Contract Change,,Churn,80.1,meng-lan@skello.io,05000,GAP,FR,2019-06-21 06:00:00.000000000,2019-06-21 21:00:00.000000000,True,2022-01-26 17:57:45.878000000,0,5,True,False,False,False,True,False,False,,44.5597298,6.081179100000001,2019-06-21 08:23:00.649531000
891,2022-03-21,2022-01-31,12491,Inbound,Health,Mensuel,Newbiz,Inbound,Churn,188.0,julian.s@skello.io,59790,Ronchin,FR,2022-01-27 00:00:00.000000000,2022-01-27 00:00:00.000000000,True,2022-03-21 00:00:00.000000000,0,5,False,False,False,False,True,True,False,,50.601948,3.084296,2022-01-27 22:43:27.578498000
892,2022-02-17,2021-10-12,3760,Outbound,Health,Mensuel,Contract Change,,Churn,87.2,timothee@skello.io,13008,Marseille,FR,2021-08-26 07:00:00.000000000,2021-08-26 22:00:00.000000000,True,2022-03-07 10:03:04.662000000,0,5,True,False,False,False,True,False,False,,43.2724539,5.390274199999999,2019-07-30 14:55:04.795496000
893,2021-08-12,2021-03-01,692,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,hello@skello.io,14830,Langrune-sur-Mer,FR,2016-05-16 05:00:00.000000000,2016-05-16 20:00:00.000000000,True,2021-08-13 01:15:02.823208000,0,5,True,False,False,False,True,False,False,,49.32539939999999,-0.3709479,2017-10-25 12:43:19.616108000
894,2022-02-15,2021-04-30,6746,Inbound,Hospitality,Mensuel,Contract Change,Account Management,Churn,188.0,agathe.lemaistre@skello.io,25000,Besançon,FR,2021-05-20 10:00:00.000000000,2021-05-20 05:00:00.000000000,False,,0,5,True,True,False,False,True,True,False,,47.23412,6.0075221,2020-07-03 11:16:39.097996000
895,2021-06-02,2021-03-09,6005,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,89.0,hello@skello.io,75010,Paris,FR,2020-02-24 00:00:00.000000000,2020-02-24 00:00:00.000000000,True,2021-03-08 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,,,2020-02-27 14:37:40.051116000
896,2022-03-16,2021-04-30,6096,Outbound,Retail,Mensuel,Contract Change,Account Management,Churn,118.15,hello@skello.io,92100,Boulogne Billancourt,FR,2021-05-17 08:00:00.000000000,2021-05-17 21:00:00.000000000,True,2022-03-07 09:49:47.042000000,0,5,True,False,False,True,True,True,False,payfit,48.8360066,2.2361407,2020-03-11 15:13:56.332161000
897,2022-02-16,2021-11-30,10540,Self Serve,Hospitality,Mensuel,Newbiz,,Churn,188.0,emma@skello.io,93100,Montreuil,FR,2021-10-14 00:00:00.000000000,2021-10-14 00:00:00.000000000,True,2022-03-07 10:05:02.643000000,0,5,False,False,False,False,True,True,False,,48.8552903,2.4465933,2021-10-11 13:16:52.744870000
898,2022-01-27,2021-09-30,2222,Outbound,Hospitality,Mensuel,Contract Change,,Churn,139.0,hello@skello.io,38000,GRENOBLE,FR,2020-07-31 09:00:00.000000000,2020-07-31 04:00:00.000000000,True,2020-12-12 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,45.1908085,5.727600499999999,2018-10-31 14:52:32.595312000
899,2021-10-30,2021-04-30,6939,Outbound,Retail,Mensuel,Contract Change,,Churn,81.75,hello@skello.io,91220,BRETIGNY-SUR-ORGE,FR,2020-07-29 06:00:00.000000000,2020-07-29 20:00:00.000000000,True,2021-10-30 00:00:00.000000000,0,5,True,False,False,False,True,False,False,,48.5889654,2.3000683,2020-07-29 15:45:03.129247000
900,2021-10-15,2021-05-11,1059,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,109.0,maelle.briot@skello.io,33270,BOULIAC,FR,2020-06-03 07:00:00.000000000,2020-06-03 02:00:00.000000000,True,2021-11-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,44.8168559,-0.5262546,2018-02-01 11:17:15.107363000
901,2021-11-02,2020-12-15,8072,Outbound,Hospitality,Mensuel,Newbiz,,Churn,109.0,leila@skello.io,33300,Bordeaux,FR,2021-09-07 07:00:00.000000000,2021-09-07 19:00:00.000000000,True,2021-11-02 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-12-10 17:52:28.051667000
902,2021-10-06,2021-03-20,6142,Inbound,Hospitality,Annuel,Renewal,,Churn,59.0,maelle.briot@skello.io,83420,LA CROIX-VALMER,FR,2020-03-21 00:00:00.000000000,2020-03-21 00:00:00.000000000,False,,0,5,False,False,False,False,True,False,False,,,,2020-03-21 18:40:22.488254000
903,2021-07-12,2021-06-29,4559,Outbound,Hospitality,Annuel,Contract Change,CSM,Churn,98.1,marie-victoire@skello.io,54390,FROUARD,FR,2019-12-09 01:00:00.000000000,2019-12-09 23:00:00.000000000,False,,0,5,True,False,False,False,True,False,False,,,,2019-11-19 15:04:54.777525000
904,2021-12-10,2021-04-30,6037,Outbound,Hospitality,Mensuel,Contract Change,,Churn,89.0,marie-victoire@skello.io,29200,BREST,FR,2020-04-23 08:00:00.000000000,2020-04-23 00:00:00.000000000,True,2021-12-10 00:00:00.000000000,0,5,False,True,False,False,True,False,False,,48.3939965,-4.4805131,2020-03-03 17:49:39.215566000
905,2021-06-01,2021-03-31,3157,Inbound,Hospitality,Mensuel,Contract Change,CSM,Churn,109.0,thomas@skello.io,31300,TOULOUSE,FR,2019-04-08 10:00:00.000000000,2019-04-08 00:00:00.000000000,True,2021-06-04 16:50:13.797000000,0,5,False,False,False,False,True,False,False,,43.5976468,1.4316212,2019-04-10 15:21:17.858852000
906,2021-10-12,2020-07-01,6711,Inbound,Retail,Mensuel,Roll-out,,Churn,59.0,maelle.briot@skello.io,44230, Saint-Sébastien-sur-Loire,FR,2020-06-30 08:00:00.000000000,2020-06-30 00:00:00.000000000,True,2021-10-15 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-06-30 10:58:22.053055000
907,2021-10-15,2021-05-11,1058,Outbound,Hospitality,Mensuel,Newbiz,Outbound,Churn,109.0,maelle.briot@skello.io,33100,BORDEAUX,FR,2020-06-03 07:00:00.000000000,2020-06-03 02:00:00.000000000,True,2021-11-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,,44.83997069999999,-0.5591427999999999,2018-02-01 10:46:02.419207000
908,2021-06-01,2020-12-29,8098,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,59.0,florian@skello.io,31100,Toulouse,FR,2020-12-17 09:00:00.000000000,2020-12-17 21:00:00.000000000,True,2021-03-31 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2020-12-14 14:54:54.583776000
909,2021-08-13,2021-06-30,2007,Outbound,Retail,Mensuel,Contract Change,CSM,Churn,75.65,florian@skello.io,31000,TOULOUSE,FR,2020-03-16 07:00:00.000000000,2020-03-16 21:00:00.000000000,True,2021-08-16 17:59:19.726000000,0,5,False,False,False,False,True,False,False,payfit,43.6010751,1.4477821,2018-10-05 12:50:36.111226000
910,2021-07-26,2020-04-24,4735,Outbound,Hospitality,Mensuel,Contract Change,Outbound,Churn,168.0,mathilde@skello.io,40100 ,DAX,FR,2020-04-24 07:00:00.000000000,2020-04-24 03:00:00.000000000,True,2021-07-30 00:00:00.000000000,0,5,True,True,False,False,True,True,False,,,,2019-12-03 20:48:52.459116000
911,2022-02-02,2021-07-01,422,Outbound,Hospitality,Mensuel,Contract Change,,Churn,109.0,maelle.briot@skello.io,51500,SACY,FR,2021-04-22 00:00:00.000000000,2021-04-22 00:00:00.000000000,False,,0,5,True,True,False,False,True,False,False,,49.1942283,3.9472439,2017-06-21 13:57:50.067662000
912,2021-10-21,2020-10-22,4762,Outbound,Hospitality,Annuel,Contract Change,CSM,Churn,135.09,meng-lan@skello.io,79000,NIORT,FR,2021-07-20 00:00:00.000000000,2021-07-20 00:00:00.000000000,True,2021-11-15 00:00:00.000000000,0,5,True,True,False,False,True,False,False,bhi,46.33916989999999,-0.4002287,2019-12-05 14:16:19.985370000
913,2021-07-01,2021-02-28,8481,Outbound,Retail,Mensuel,Newbiz,Outbound,Churn,109.0,ilona.dronne@skello.io,29290,MILIZAC,FR,2021-03-14 08:00:00.000000000,2021-03-14 20:00:00.000000000,True,2021-07-01 00:00:00.000000000,0,5,False,False,False,False,True,False,False,,,,2021-02-12 14:20:36.573859000
914,2022-03-14,2022-01-11,11909,Self Serve,Industry & Services,Mensuel,Newbiz,Self_Serve,Churn,158.0,hello@skello.io,,,FR,2022-01-10 00:00:00.000000000,2022-01-10 00:00:00.000000000,True,2022-03-14 14:19:49.526000000,0,5,False,False,False,False,True,False,False,,37.6752215,-97.409806,2022-01-10 08:15:50.391099000
915,2022-02-11,2021-02-19,3301,Outbound,Hospitality,Mensuel,Contract Change,,Churn,144.0,agathe.lemaistre@skello.io,97400,Saint-Denis,RE,2022-05-09 06:00:00.000000000,2022-05-09 02:00:00.000000000,False,,0,5,True,True,False,False,True,True,False,,-20.8779255,55.4501579,2019-05-16 05:21:25.421381000
